id,feat,price,choice,brand,income
1924,No,7.9000006,No,Weight,65.75
1924,No,10.3,No,Yoplait,65.75
1925,No,8.1000004,No,Dannon,46.25
1925,No,6.0999999,Yes,Hiland,46.25
1925,No,7.9000006,No,Weight,46.25
1925,No,10.8,No,Yoplait,46.25
1926,Yes,8.1000004,Yes,Dannon,63.5
1926,No,4.9000001,No,Hiland,63.5
1926,No,7.9000006,No,Weight,63.5
1926,No,10.3,No,Yoplait,63.5
1927,Yes,6.0999999,Yes,Dannon,39.25
1927,No,4.9000001,No,Hiland,39.25
1927,No,7.9000006,No,Weight,39.25
1927,No,10.3,No,Yoplait,39.25
1928,No,8.1000004,Yes,Dannon,65.25
1928,No,4.9000001,No,Hiland,65.25
1928,No,7.9000006,No,Weight,65.25
1928,No,11.5,No,Yoplait,65.25
1929,No,9.7999992,No,Dannon,77
1929,No,4.9000001,No,Hiland,77
1929,No,7.9000006,No,Weight,77
1929,No,12.5,Yes,Yoplait,77
1930,No,9.7999992,No,Dannon,44
1930,No,4.9000001,No,Hiland,44
1930,No,7.9000006,No,Weight,44
1930,No,0.30000001,Yes,Yoplait,44
1931,No,9.7999992,No,Dannon,21.75
1931,No,4.9000001,No,Hiland,21.75
1931,No,7.9000006,No,Weight,21.75
1931,No,0.30000001,Yes,Yoplait,21.75
1932,No,9.7999992,No,Dannon,75
1932,No,4.9000001,No,Hiland,75
1932,No,7.9000006,No,Weight,75
1932,No,11.5,Yes,Yoplait,75
1933,No,9.7999992,No,Dannon,91.5
1933,No,4.9000001,No,Hiland,91.5
1933,No,7.9000006,No,Weight,91.5
1933,No,11.5,Yes,Yoplait,91.5
1934,No,9.7999992,No,Dannon,96.25
1934,No,4.9000001,No,Hiland,96.25
1934,No,7.9000006,No,Weight,96.25
1934,No,11.5,Yes,Yoplait,96.25
1935,No,9.7999992,No,Dannon,90.5
1935,No,4.9000001,No,Hiland,90.5
1935,No,7.9000006,No,Weight,90.5
1935,No,11.5,Yes,Yoplait,90.5
1936,No,9.7999992,No,Dannon,54.75
1936,No,4.9000001,No,Hiland,54.75
1936,No,7.9000006,No,Weight,54.75
1936,No,7.2999997,Yes,Yoplait,54.75
1937,No,9.7999992,No,Dannon,57
1937,No,4.9000001,No,Hiland,57
1937,No,7.9000006,No,Weight,57
1937,No,7.2999997,Yes,Yoplait,57
1938,No,9.7999992,No,Dannon,83.25
1938,No,4.9000001,No,Hiland,83.25
1938,No,7.9000006,No,Weight,83.25
1938,No,8.1999998,Yes,Yoplait,83.25
1939,No,8.6000004,No,Dannon,59.25
1939,No,5.4000001,No,Hiland,59.25
1939,No,7.9000006,No,Weight,59.25
1939,No,8.2999992,Yes,Yoplait,59.25
1940,No,8.6000004,No,Dannon,66.75
1940,No,5.4000001,No,Hiland,66.75
1940,No,7.9000006,No,Weight,66.75
1940,No,8.2999992,Yes,Yoplait,66.75
1941,No,8.6000004,No,Dannon,30.75
1941,No,5.4000001,No,Hiland,30.75
1941,No,7.9000006,No,Weight,30.75
1941,No,4.1999998,Yes,Yoplait,30.75
1942,No,8.6000004,No,Dannon,46.5
1942,No,5.4000001,No,Hiland,46.5
1942,No,7.9000006,No,Weight,46.5
1942,No,4.1999998,Yes,Yoplait,46.5
1943,Yes,5.5,Yes,Dannon,26.75
1943,No,5,No,Hiland,26.75
1943,No,7.9000006,No,Weight,26.75
1943,No,10.8,No,Yoplait,26.75
1944,Yes,5.5,Yes,Dannon,39.5
1944,No,5,No,Hiland,39.5
1944,No,7.9000006,No,Weight,39.5
1944,No,10.8,No,Yoplait,39.5
1945,No,8.6000004,Yes,Dannon,85.75
1945,No,5,No,Hiland,85.75
1945,No,7.9000006,No,Weight,85.75
1945,No,10.8,No,Yoplait,85.75
1946,No,8.6000004,No,Dannon,71.75
1946,No,5.4000001,No,Hiland,71.75
1946,No,7.9000006,No,Weight,71.75
1946,No,10.8,Yes,Yoplait,71.75
1947,No,8.6000004,Yes,Dannon,53.5
1947,No,5,No,Hiland,53.5
1947,No,8.6000004,No,Weight,53.5
1947,No,12.2,No,Yoplait,53.5
1948,No,8.6000004,Yes,Dannon,50
1948,No,5,No,Hiland,50
1948,No,8.6000004,No,Weight,50
1948,No,12.2,No,Yoplait,50
1949,No,8.6000004,No,Dannon,94.25
1949,No,2.5,No,Hiland,94.25
1949,No,7.9000006,No,Weight,94.25
1949,No,10.8,Yes,Yoplait,94.25
1950,No,8.6000004,No,Dannon,82.5
1950,No,2.5,No,Hiland,82.5
1950,No,7.9000006,No,Weight,82.5
1950,No,10.8,Yes,Yoplait,82.5
1951,No,8.6000004,Yes,Dannon,74.5
1951,No,5.4000001,No,Hiland,74.5
1951,No,8.6000004,No,Weight,74.5
1951,Yes,8.2999992,No,Yoplait,74.5
1952,No,8.6000004,No,Dannon,62.75
1952,No,5.4000001,No,Hiland,62.75
1952,No,8.6000004,No,Weight,62.75
1952,Yes,12.2,Yes,Yoplait,62.75
1953,No,8.6000004,No,Dannon,94.5
1953,No,5.6000004,No,Hiland,94.5
1953,Yes,6.3000002,No,Weight,94.5
1953,No,11.5,Yes,Yoplait,94.5
1954,No,8.6000004,No,Dannon,59.75
1954,No,5.6000004,No,Hiland,59.75
1954,Yes,6.3000002,No,Weight,59.75
1954,No,6.5,Yes,Yoplait,59.75
1955,No,6.3000002,Yes,Dannon,41.5
1955,No,6.0999999,No,Hiland,41.5
1955,No,6.3000002,No,Weight,41.5
1955,No,11.5,No,Yoplait,41.5
1956,No,6.3000002,Yes,Dannon,27
1956,No,6.0999999,No,Hiland,27
1956,No,6.3000002,No,Weight,27
1956,No,11.5,No,Yoplait,27
1957,No,8.1000004,No,Dannon,68.25
1957,No,5,No,Hiland,68.25
1957,No,7.9000006,Yes,Weight,68.25
1957,No,10.3,No,Yoplait,68.25
1958,No,8.1000004,No,Dannon,34.5
1958,No,5,No,Hiland,34.5
1958,Yes,7.4000001,Yes,Weight,34.5
1958,No,10.8,No,Yoplait,34.5
1959,No,8.1000004,No,Dannon,64.75
1959,No,5,No,Hiland,64.75
1959,No,7.9000006,Yes,Weight,64.75
1959,No,10.8,No,Yoplait,64.75
1960,No,8.1000004,No,Dannon,47.25
1960,No,5,No,Hiland,47.25
1960,No,7.4000001,Yes,Weight,47.25
1960,No,11.5,No,Yoplait,47.25
1961,No,8.1000004,No,Dannon,47.5
1961,No,5,No,Hiland,47.5
1961,No,8.6000004,Yes,Weight,47.5
1961,No,11.5,No,Yoplait,47.5
1962,No,8.1000004,No,Dannon,58.25
1962,No,5,No,Hiland,58.25
1962,No,8.6000004,Yes,Weight,58.25
1962,No,10.8,No,Yoplait,58.25
1963,No,8.1000004,No,Dannon,93.5
1963,No,5,No,Hiland,93.5
1963,No,8.6000004,Yes,Weight,93.5
1963,No,10.8,No,Yoplait,93.5
1964,No,6.1999998,No,Dannon,74.25
1964,No,5,No,Hiland,74.25
1964,No,8.6000004,Yes,Weight,74.25
1964,No,10.9,No,Yoplait,74.25
1965,No,6.8000002,No,Dannon,55.75
1965,No,5,No,Hiland,55.75
1965,No,8.6000004,Yes,Weight,55.75
1965,No,11.5,No,Yoplait,55.75
1966,No,5.6999998,No,Dannon,37.5
1966,No,5,No,Hiland,37.5
1966,No,4.9000001,Yes,Weight,37.5
1966,No,10.8,No,Yoplait,37.5
1967,No,8.1000004,No,Dannon,85.5
1967,No,5,No,Hiland,85.5
1967,No,8.6000004,Yes,Weight,85.5
1967,No,10.8,No,Yoplait,85.5
1968,No,8.1000004,No,Dannon,53.75
1968,No,5,No,Hiland,53.75
1968,No,8.1000004,Yes,Weight,53.75
1968,No,10.8,No,Yoplait,53.75
1969,No,8.1000004,No,Dannon,58.25
1969,No,5,No,Hiland,58.25
1969,No,8.1000004,Yes,Weight,58.25
1969,No,10.8,No,Yoplait,58.25
1970,No,8.1000004,No,Dannon,42.75
1970,No,4.9000001,No,Hiland,42.75
1970,No,7.9000006,Yes,Weight,42.75
1970,No,10.3,No,Yoplait,42.75
1971,No,8.1000004,No,Dannon,60.75
1971,No,5,No,Hiland,60.75
1971,No,8.1000004,Yes,Weight,60.75
1971,No,10.8,No,Yoplait,60.75
1972,No,8.1000004,No,Dannon,61.25
1972,No,4.9000001,No,Hiland,61.25
1972,No,7.9000006,Yes,Weight,61.25
1972,No,10.3,No,Yoplait,61.25
1973,No,8.1000004,No,Dannon,60.25
1973,No,5,No,Hiland,60.25
1973,No,8.1000004,Yes,Weight,60.25
1973,No,10.8,No,Yoplait,60.25
1974,No,8.1000004,No,Dannon,69
1974,No,5,No,Hiland,69
1974,No,8.1000004,Yes,Weight,69
1974,No,10.8,No,Yoplait,69
1975,No,8.1000004,No,Dannon,58.5
1975,No,5,No,Hiland,58.5
1975,No,8.1000004,Yes,Weight,58.5
1975,No,10.8,No,Yoplait,58.5
1976,No,6.5999999,No,Dannon,56.25
1976,No,4.9000001,No,Hiland,56.25
1976,No,7.9000006,Yes,Weight,56.25
1976,No,10.3,No,Yoplait,56.25
1977,No,6.5999999,No,Dannon,47.25
1977,No,4.9000001,No,Hiland,47.25
1977,No,7.9000006,Yes,Weight,47.25
1977,No,10.3,No,Yoplait,47.25
1978,No,8.1000004,No,Dannon,74.75
1978,No,4.9000001,No,Hiland,74.75
1978,No,7.9000006,Yes,Weight,74.75
1978,No,10.3,No,Yoplait,74.75
1979,No,8.2999992,No,Dannon,46
1979,No,5,No,Hiland,46
1979,No,8.1000004,Yes,Weight,46
1979,No,10.9,No,Yoplait,46
1980,No,8.1000004,No,Dannon,39.75
1980,No,6.0999999,No,Hiland,39.75
1980,No,8.1000004,Yes,Weight,39.75
1980,No,11.5,No,Yoplait,39.75
1981,No,8.1000004,No,Dannon,62.25
1981,No,5,No,Hiland,62.25
1981,No,8.1000004,Yes,Weight,62.25
1981,No,10.8,No,Yoplait,62.25
1982,No,8.1000004,No,Dannon,54.5
1982,No,5,No,Hiland,54.5
1982,No,8.1000004,Yes,Weight,54.5
1982,No,10.8,No,Yoplait,54.5
1983,No,8.1000004,No,Dannon,55.5
1983,No,5,No,Hiland,55.5
1983,No,8.1000004,Yes,Weight,55.5
1983,No,10.8,No,Yoplait,55.5
1984,No,8.1000004,No,Dannon,26
1984,No,4.9000001,No,Hiland,26
1984,No,7.9000006,Yes,Weight,26
1984,No,11.5,No,Yoplait,26
1985,No,8.1000004,No,Dannon,47
1985,No,4.9000001,No,Hiland,47
1985,No,7.9000006,Yes,Weight,47
1985,No,11.5,No,Yoplait,47
1986,No,8.1000004,No,Dannon,44.25
1986,No,4.9000001,No,Hiland,44.25
1986,No,7.9000006,Yes,Weight,44.25
1986,No,11.5,No,Yoplait,44.25
1987,No,8.1000004,No,Dannon,47
1987,No,5,No,Hiland,47
1987,No,8.1000004,Yes,Weight,47
1987,No,11.5,No,Yoplait,47
1988,No,8.1000004,No,Dannon,48.25
1988,Yes,3.3,No,Hiland,48.25
1988,No,7.9000006,Yes,Weight,48.25
1988,No,11.5,No,Yoplait,48.25
1989,No,8.1000004,No,Dannon,70.75
1989,No,5,No,Hiland,70.75
1989,No,8.1000004,Yes,Weight,70.75
1989,No,10.8,No,Yoplait,70.75
1990,No,8.1000004,No,Dannon,33
1990,Yes,3.3,No,Hiland,33
1990,No,7.9000006,Yes,Weight,33
1990,No,11.5,No,Yoplait,33
1991,No,8.1000004,No,Dannon,63.5
1991,No,5,No,Hiland,63.5
1991,No,8.1000004,Yes,Weight,63.5
1991,No,10.8,No,Yoplait,63.5
1992,No,8.1000004,No,Dannon,42.5
1992,No,3.5,No,Hiland,42.5
1992,No,7.9000006,Yes,Weight,42.5
1992,No,11.5,No,Yoplait,42.5
1993,No,8.6000004,No,Dannon,55.75
1993,No,5,No,Hiland,55.75
1993,No,8.6000004,Yes,Weight,55.75
1993,No,11.7,No,Yoplait,55.75
1994,No,8.6000004,No,Dannon,38.5
1994,No,5,No,Hiland,38.5
1994,No,8.6000004,Yes,Weight,38.5
1994,No,11.7,No,Yoplait,38.5
1995,No,8.6000004,No,Dannon,50
1995,No,5.4000001,No,Hiland,50
1995,No,7.9000006,Yes,Weight,50
1995,No,11.5,No,Yoplait,50
1996,No,8.6000004,No,Dannon,19.75
1996,No,5,No,Hiland,19.75
1996,No,7.4000001,Yes,Weight,19.75
1996,No,12.5,No,Yoplait,19.75
1997,No,8.6000004,No,Dannon,43.75
1997,No,5.4000001,No,Hiland,43.75
1997,No,7.9000006,Yes,Weight,43.75
1997,No,11.5,No,Yoplait,43.75
1998,No,8.6000004,No,Dannon,36
1998,No,5,No,Hiland,36
1998,No,8.6000004,Yes,Weight,36
1998,No,12.2,No,Yoplait,36
1999,No,8.6000004,No,Dannon,44.5
1999,No,5,No,Hiland,44.5
1999,No,8.6000004,Yes,Weight,44.5
1999,No,12.2,No,Yoplait,44.5
2000,No,8.6000004,No,Dannon,43.5
2000,No,5,No,Hiland,43.5
2000,No,8.6000004,Yes,Weight,43.5
2000,No,12.2,No,Yoplait,43.5
2001,No,8.6000004,No,Dannon,61.5
2001,No,5,No,Hiland,61.5
2001,No,8.6000004,Yes,Weight,61.5
2001,No,12.2,No,Yoplait,61.5
2002,No,8.6000004,No,Dannon,48
2002,No,5,No,Hiland,48
2002,No,8.6000004,Yes,Weight,48
2002,No,12.2,No,Yoplait,48
2003,No,8.6000004,No,Dannon,52
2003,No,5,No,Hiland,52
2003,No,8.6000004,No,Weight,52
2003,No,3.8,Yes,Yoplait,52
2004,No,8.6000004,No,Dannon,67.25
2004,No,5.4000001,No,Hiland,67.25
2004,No,7.9000006,Yes,Weight,67.25
2004,No,10.8,No,Yoplait,67.25
2005,No,8.6000004,No,Dannon,83
2005,No,5,No,Hiland,83
2005,No,8.6000004,Yes,Weight,83
2005,Yes,5.5,No,Yoplait,83
2006,No,8.6000004,No,Dannon,30.75
2006,No,5.4000001,No,Hiland,30.75
2006,No,7.9000006,Yes,Weight,30.75
2006,No,13.2,No,Yoplait,30.75
2007,No,8.6000004,No,Dannon,90.5
2007,No,5,No,Hiland,90.5
2007,Yes,6.8999996,Yes,Weight,90.5
2007,No,5.5,No,Yoplait,90.5
2008,No,8.6000004,No,Dannon,81.5
2008,No,5,No,Hiland,81.5
2008,No,8.6000004,Yes,Weight,81.5
2008,Yes,8.2999992,No,Yoplait,81.5
2009,No,8.6000004,No,Dannon,47
2009,No,5,No,Hiland,47
2009,No,8.6000004,Yes,Weight,47
2009,No,11.5,No,Yoplait,47
2010,No,8.6000004,No,Dannon,35.25
2010,No,5,No,Hiland,35.25
2010,No,8.6000004,Yes,Weight,35.25
2010,No,12.2,No,Yoplait,35.25
2011,No,8.6000004,No,Dannon,29
2011,No,5,No,Hiland,29
2011,No,4.9000001,Yes,Weight,29
2011,Yes,12.2,No,Yoplait,29
2012,No,8.6000004,No,Dannon,71.5
2012,Yes,2.5,No,Hiland,71.5
2012,No,7.9000006,Yes,Weight,71.5
2012,No,10.8,No,Yoplait,71.5
2013,No,8.6000004,No,Dannon,40.5
2013,No,5,No,Hiland,40.5
2013,No,8.6000004,Yes,Weight,40.5
2013,No,12.2,No,Yoplait,40.5
2014,No,8.6000004,No,Dannon,60.25
2014,No,5,No,Hiland,60.25
2014,No,8.6000004,Yes,Weight,60.25
2014,No,12.2,No,Yoplait,60.25
2015,No,8.6000004,No,Dannon,48.5
2015,No,5,No,Hiland,48.5
2015,No,8.6000004,Yes,Weight,48.5
2015,No,12.2,No,Yoplait,48.5
2016,No,8.6000004,No,Dannon,47.25
2016,No,5,No,Hiland,47.25
2016,No,8.6000004,Yes,Weight,47.25
2016,No,12.2,No,Yoplait,47.25
2017,No,8.6000004,No,Dannon,52.75
2017,No,5,No,Hiland,52.75
2017,No,8.6000004,Yes,Weight,52.75
2017,No,12.2,No,Yoplait,52.75
2018,No,8.6000004,No,Dannon,41.25
2018,No,5.4000001,No,Hiland,41.25
2018,No,7.9000006,Yes,Weight,41.25
2018,No,12,No,Yoplait,41.25
2019,No,8.6000004,No,Dannon,26.5
2019,No,5,No,Hiland,26.5
2019,No,8.6000004,Yes,Weight,26.5
2019,No,12.2,No,Yoplait,26.5
2020,No,8.6000004,No,Dannon,39
2020,No,5,No,Hiland,39
2020,No,8.6000004,Yes,Weight,39
2020,No,12.2,No,Yoplait,39
2021,No,8.6000004,No,Dannon,24.75
2021,No,5,No,Hiland,24.75
2021,No,8.6000004,Yes,Weight,24.75
2021,No,12.2,No,Yoplait,24.75
2022,No,8.6000004,No,Dannon,45
2022,No,5,No,Hiland,45
2022,No,8.6000004,Yes,Weight,45
2022,No,12.2,No,Yoplait,45
2023,Yes,6,No,Dannon,36
2023,No,2.5,No,Hiland,36
2023,No,8.6000004,Yes,Weight,36
2023,No,12.2,No,Yoplait,36
2024,No,8.6000004,No,Dannon,54.75
2024,No,5,No,Hiland,54.75
2024,No,8.6000004,Yes,Weight,54.75
2024,No,12.2,No,Yoplait,54.75
2025,No,8.6000004,No,Dannon,63.75
2025,No,5,No,Hiland,63.75
2025,No,8.6000004,Yes,Weight,63.75
2025,No,12.2,No,Yoplait,63.75
2026,No,8.6000004,No,Dannon,46.25
2026,No,6.0999999,No,Hiland,46.25
2026,Yes,6.3000002,Yes,Weight,46.25
2026,No,11.5,No,Yoplait,46.25
2027,No,8.6000004,No,Dannon,34.75
2027,No,5,No,Hiland,34.75
2027,No,8.6000004,Yes,Weight,34.75
2027,No,12.5,No,Yoplait,34.75
2028,No,8.6000004,No,Dannon,35.5
2028,No,6.0999999,No,Hiland,35.5
2028,Yes,6.3000002,Yes,Weight,35.5
2028,No,11.5,No,Yoplait,35.5
2029,No,8.6000004,No,Dannon,35.5
2029,No,5,No,Hiland,35.5
2029,No,8.6000004,Yes,Weight,35.5
2029,No,12.2,No,Yoplait,35.5
2030,No,8.6000004,No,Dannon,36.5
2030,No,6.0999999,No,Hiland,36.5
2030,No,7.9000006,Yes,Weight,36.5
2030,No,13.2,No,Yoplait,36.5
2031,No,8.6000004,No,Dannon,49.75
2031,No,5,No,Hiland,49.75
2031,No,8.6000004,Yes,Weight,49.75
2031,No,12.2,No,Yoplait,49.75
2032,No,8.6000004,No,Dannon,49.75
2032,No,6.0999999,No,Hiland,49.75
2032,No,7.9000006,Yes,Weight,49.75
2032,No,13.2,No,Yoplait,49.75
2033,No,8.6000004,No,Dannon,36
2033,No,5,No,Hiland,36
2033,No,8.6000004,Yes,Weight,36
2033,No,12.2,No,Yoplait,36
2034,No,8.6000004,No,Dannon,44.25
2034,No,5,No,Hiland,44.25
2034,No,8.6000004,Yes,Weight,44.25
2034,No,12.2,No,Yoplait,44.25
2035,No,8.6000004,No,Dannon,28.75
2035,No,5,No,Hiland,28.75
2035,No,8.6000004,Yes,Weight,28.75
2035,No,12.2,No,Yoplait,28.75
2036,No,6.8000002,No,Dannon,28.25
2036,No,6.0999999,No,Hiland,28.25
2036,No,7.9000006,Yes,Weight,28.25
2036,No,11.5,No,Yoplait,28.25
2037,No,8.6000004,No,Dannon,54
2037,No,5,No,Hiland,54
2037,No,8.6000004,Yes,Weight,54
2037,No,12.2,No,Yoplait,54
2038,No,8.6000004,No,Dannon,27.75
2038,No,6.0999999,No,Hiland,27.75
2038,No,7.9000006,Yes,Weight,27.75
2038,No,13.2,No,Yoplait,27.75
2039,No,8.6000004,No,Dannon,32.75
2039,No,5,No,Hiland,32.75
2039,No,8.6000004,Yes,Weight,32.75
2039,No,12.2,No,Yoplait,32.75
2040,No,8.6000004,No,Dannon,52.25
2040,No,5,No,Hiland,52.25
2040,No,8.6000004,Yes,Weight,52.25
2040,No,12.2,No,Yoplait,52.25
2041,No,8.6000004,No,Dannon,29.5
2041,No,6.0999999,No,Hiland,29.5
2041,No,7.9000006,Yes,Weight,29.5
2041,Yes,11.5,No,Yoplait,29.5
2042,No,8.6000004,No,Dannon,25.75
2042,No,6.0999999,No,Hiland,25.75
2042,No,7.9000006,Yes,Weight,25.75
2042,Yes,11.5,No,Yoplait,25.75
2043,No,8.6000004,No,Dannon,29.25
2043,No,5,No,Hiland,29.25
2043,No,8.6000004,Yes,Weight,29.25
2043,No,12.2,No,Yoplait,29.25
2044,No,8.6000004,No,Dannon,50.5
2044,No,5,No,Hiland,50.5
2044,No,8.6000004,Yes,Weight,50.5
2044,No,12.2,No,Yoplait,50.5
2045,No,8.6000004,No,Dannon,44.25
2045,No,5,No,Hiland,44.25
2045,No,8.6000004,Yes,Weight,44.25
2045,No,12.2,No,Yoplait,44.25
2046,No,8.6000004,No,Dannon,43.25
2046,No,5,No,Hiland,43.25
2046,No,8.6000004,Yes,Weight,43.25
2046,No,12.2,No,Yoplait,43.25
2047,No,8.6000004,No,Dannon,32.5
2047,No,5,No,Hiland,32.5
2047,No,8.6000004,Yes,Weight,32.5
2047,No,12.2,No,Yoplait,32.5
2048,No,6.5999999,No,Dannon,41.25
2048,No,6.0999999,No,Hiland,41.25
2048,No,6.3000002,Yes,Weight,41.25
2048,No,9.1999998,No,Yoplait,41.25
2049,No,6.3000002,Yes,Dannon,33.25
2049,No,5.4000001,No,Hiland,33.25
2049,No,8.6000004,No,Weight,33.25
2049,No,12.2,No,Yoplait,33.25
2050,No,8.6000004,Yes,Dannon,96
2050,No,6.0999999,No,Hiland,96
2050,No,6.5,No,Weight,96
2050,No,5.5,No,Yoplait,96
2051,Yes,8.6000004,Yes,Dannon,68.75
2051,No,6.0999999,No,Hiland,68.75
2051,No,7.9000006,No,Weight,68.75
2051,No,11.5,No,Yoplait,68.75
2052,No,6.3000002,No,Dannon,40.25
2052,Yes,6.0999999,No,Hiland,40.25
2052,No,4.0999999,Yes,Weight,40.25
2052,No,11.5,No,Yoplait,40.25
2053,No,6.3000002,Yes,Dannon,42.75
2053,No,6.0999999,No,Hiland,42.75
2053,No,7.9000006,No,Weight,42.75
2053,No,11.5,No,Yoplait,42.75
2054,No,8.6000004,Yes,Dannon,48.5
2054,No,6.0999999,No,Hiland,48.5
2054,No,7.9000006,No,Weight,48.5
2054,No,11.5,No,Yoplait,48.5
2055,No,8.6000004,Yes,Dannon,44
2055,No,6.0999999,No,Hiland,44
2055,No,7.9000006,No,Weight,44
2055,Yes,11.5,No,Yoplait,44
2056,No,8.6000004,Yes,Dannon,61.5
2056,No,6.0999999,No,Hiland,61.5
2056,No,7.9000006,No,Weight,61.5
2056,Yes,11.5,No,Yoplait,61.5
2057,No,8.6000004,Yes,Dannon,69.25
2057,No,6.0999999,No,Hiland,69.25
2057,No,6.8000002,No,Weight,69.25
2057,Yes,11.5,No,Yoplait,69.25
2058,No,8.6000004,Yes,Dannon,100.75
2058,No,6.0999999,No,Hiland,100.75
2058,Yes,6.3000002,No,Weight,100.75
2058,No,5.6999998,No,Yoplait,100.75
2059,No,6.3000002,Yes,Dannon,39.25
2059,No,6.0999999,No,Hiland,39.25
2059,No,6.3000002,No,Weight,39.25
2059,No,11.5,No,Yoplait,39.25
2060,No,7.4000001,Yes,Dannon,66.25
2060,No,6.0999999,No,Hiland,66.25
2060,No,8.1000004,No,Weight,66.25
2060,No,10.3,No,Yoplait,66.25
2061,No,7.4000001,Yes,Dannon,52.75
2061,No,6.0999999,No,Hiland,52.75
2061,No,8.1000004,No,Weight,52.75
2061,No,10.3,No,Yoplait,52.75
2062,No,7.4000001,Yes,Dannon,42.25
2062,No,6.0999999,No,Hiland,42.25
2062,No,8.1000004,No,Weight,42.25
2062,No,10.3,No,Yoplait,42.25
2063,No,7.4000001,Yes,Dannon,42.25
2063,No,6.0999999,No,Hiland,42.25
2063,No,8.1000004,No,Weight,42.25
2063,No,10.3,No,Yoplait,42.25
2064,No,8.1000004,Yes,Dannon,53.5
2064,No,6.5999999,No,Hiland,53.5
2064,No,7.9000006,No,Weight,53.5
2064,No,10.3,No,Yoplait,53.5
2065,No,8.1000004,Yes,Dannon,38.75
2065,No,6.5999999,No,Hiland,38.75
2065,No,7.9000006,No,Weight,38.75
2065,No,10.3,No,Yoplait,38.75
2066,No,8.1000004,Yes,Dannon,44
2066,No,5.7999997,No,Hiland,44
2066,No,7.9000006,No,Weight,44
2066,No,12.5,No,Yoplait,44
2067,No,9.7999992,No,Dannon,55.75
2067,No,4.9000001,No,Hiland,55.75
2067,No,7.9000006,No,Weight,55.75
2067,No,10.3,Yes,Yoplait,55.75
2068,No,9.7999992,No,Dannon,64.25
2068,No,4.9000001,No,Hiland,64.25
2068,No,7.9000006,No,Weight,64.25
2068,No,10.3,Yes,Yoplait,64.25
2069,No,8.1000004,Yes,Dannon,79.5
2069,No,4.9000001,No,Hiland,79.5
2069,No,7.9000006,No,Weight,79.5
2069,No,10.3,No,Yoplait,79.5
2070,No,8.1000004,Yes,Dannon,56
2070,No,4.9000001,No,Hiland,56
2070,No,7.9000006,No,Weight,56
2070,No,10.3,No,Yoplait,56
2071,No,8.1000004,Yes,Dannon,65.5
2071,No,4.9000001,No,Hiland,65.5
2071,No,7.9000006,No,Weight,65.5
2071,No,10.3,No,Yoplait,65.5
2072,No,8.1000004,Yes,Dannon,55
2072,No,4.9000001,No,Hiland,55
2072,No,7.9000006,No,Weight,55
2072,No,10.3,No,Yoplait,55
2073,No,8.1000004,Yes,Dannon,61
2073,No,4.9000001,No,Hiland,61
2073,No,7.9000006,No,Weight,61
2073,No,10.3,No,Yoplait,61
2074,No,8.1000004,Yes,Dannon,57.5
2074,No,4.9000001,No,Hiland,57.5
2074,No,7.9000006,No,Weight,57.5
2074,No,10.3,No,Yoplait,57.5
2075,No,8.1000004,Yes,Dannon,33
2075,No,5,No,Hiland,33
2075,No,8,No,Weight,33
2075,No,19.299999,No,Yoplait,33
2076,No,8.1000004,Yes,Dannon,59
2076,No,5,No,Hiland,59
2076,No,9.0999994,No,Weight,59
2076,No,11.3,No,Yoplait,59
2077,No,9.7999992,No,Dannon,79.75
2077,No,4.9000001,No,Hiland,79.75
2077,No,7.9000006,No,Weight,79.75
2077,No,11.5,Yes,Yoplait,79.75
2078,No,8.6000004,No,Dannon,77.5
2078,No,5.4000001,No,Hiland,77.5
2078,No,7.9000006,No,Weight,77.5
2078,Yes,8.2999992,Yes,Yoplait,77.5
2079,No,8.6000004,Yes,Dannon,70.25
2079,No,5.4000001,No,Hiland,70.25
2079,No,7.9000006,No,Weight,70.25
2079,No,10.8,No,Yoplait,70.25
2080,No,8.6000004,Yes,Dannon,61
2080,No,5.4000001,No,Hiland,61
2080,No,7.9000006,No,Weight,61
2080,No,10.8,No,Yoplait,61
2081,No,8.6000004,Yes,Dannon,90.75
2081,No,5.4000001,No,Hiland,90.75
2081,No,7.9000006,No,Weight,90.75
2081,No,10.8,No,Yoplait,90.75
2082,No,8.6000004,Yes,Dannon,50.25
2082,Yes,2.5,No,Hiland,50.25
2082,No,7.9000006,No,Weight,50.25
2082,No,13.2,No,Yoplait,50.25
2083,No,8.6000004,Yes,Dannon,59.25
2083,No,5,No,Hiland,59.25
2083,No,8.6000004,No,Weight,59.25
2083,No,12.2,No,Yoplait,59.25
2084,No,8.6000004,Yes,Dannon,78.5
2084,No,5.4000001,No,Hiland,78.5
2084,No,7.9000006,No,Weight,78.5
2084,No,10.8,No,Yoplait,78.5
2085,No,8.6000004,Yes,Dannon,55.75
2085,No,5.4000001,No,Hiland,55.75
2085,No,7.9000006,No,Weight,55.75
2085,No,12.2,No,Yoplait,55.75
2086,No,8.6000004,Yes,Dannon,40.5
2086,No,5.4000001,No,Hiland,40.5
2086,No,7.9000006,No,Weight,40.5
2086,No,12.2,No,Yoplait,40.5
2087,No,8.6000004,Yes,Dannon,61.5
2087,No,5.4000001,No,Hiland,61.5
2087,No,7.9000006,No,Weight,61.5
2087,No,12.2,No,Yoplait,61.5
2088,No,4.9000001,Yes,Dannon,35.5
2088,No,5.4000001,No,Hiland,35.5
2088,No,8.6000004,No,Weight,35.5
2088,Yes,8.2999992,No,Yoplait,35.5
