,id,feat,price,choice,brand,income
7772,1943,0,10.8,0,Yoplait,26.75
7773,1944,1,5.5,1,Dannon,39.5
7774,1944,0,5,0,Hiland,39.5
7775,1944,0,7.9,0,Weight,39.5
7776,1944,0,10.8,0,Yoplait,39.5
7777,1945,0,8.6,1,Dannon,85.75
7778,1945,0,5,0,Hiland,85.75
7779,1945,0,7.9,0,Weight,85.75
7780,1945,0,10.8,0,Yoplait,85.75
7781,1946,0,8.6,0,Dannon,71.75
7782,1946,0,5.4,0,Hiland,71.75
7783,1946,0,7.9,0,Weight,71.75
7784,1946,0,10.8,1,Yoplait,71.75
7789,1948,0,8.6,1,Dannon,50
7790,1948,0,5,0,Hiland,50
7791,1948,0,8.6,0,Weight,50
7792,1948,0,12.2,0,Yoplait,50
7797,1950,0,8.6,0,Dannon,82.5
7798,1950,0,2.5,0,Hiland,82.5
7799,1950,0,7.9,0,Weight,82.5
7800,1950,0,10.8,1,Yoplait,82.5
7801,1951,0,8.6,1,Dannon,74.5
7802,1951,0,5.4,0,Hiland,74.5
7803,1951,0,8.6,0,Weight,74.5
7804,1951,1,8.3,0,Yoplait,74.5
7805,1952,0,8.6,0,Dannon,62.75
7806,1952,0,5.4,0,Hiland,62.75
7807,1952,0,8.6,0,Weight,62.75
7808,1952,1,12.2,1,Yoplait,62.75
7809,1953,0,8.6,0,Dannon,94.5
7810,1953,0,5.6,0,Hiland,94.5
7811,1953,1,6.3,0,Weight,94.5
7812,1953,0,11.5,1,Yoplait,94.5
7813,1954,0,8.6,0,Dannon,59.75
7814,1954,0,5.6,0,Hiland,59.75
7815,1954,1,6.3,0,Weight,59.75
7816,1954,0,6.5,1,Yoplait,59.75
7817,1955,0,6.3,1,Dannon,41.5
7818,1955,0,6.1,0,Hiland,41.5
7819,1955,0,6.3,0,Weight,41.5
7820,1955,0,11.5,0,Yoplait,41.5
7821,1956,0,6.3,1,Dannon,27
7822,1956,0,6.1,0,Hiland,27
7823,1956,0,6.3,0,Weight,27
7824,1956,0,11.5,0,Yoplait,27
7829,1958,0,8.1,0,Dannon,34.5
7830,1958,0,5,0,Hiland,34.5
7831,1958,1,7.4,1,Weight,34.5
7832,1958,0,10.8,0,Yoplait,34.5
7833,1959,0,8.1,0,Dannon,64.75
7834,1959,0,5,0,Hiland,64.75
7835,1959,0,7.9,1,Weight,64.75
7836,1959,0,10.8,0,Yoplait,64.75
7837,1960,0,8.1,0,Dannon,47.25
7838,1960,0,5,0,Hiland,47.25
7839,1960,0,7.4,1,Weight,47.25
7840,1960,0,11.5,0,Yoplait,47.25
7849,1963,0,8.1,0,Dannon,93.5
7850,1963,0,5,0,Hiland,93.5
7851,1963,0,8.6,1,Weight,93.5
7852,1963,0,10.8,0,Yoplait,93.5
7853,1964,0,6.2,0,Dannon,74.25
7854,1964,0,5,0,Hiland,74.25
7855,1964,0,8.6,1,Weight,74.25
7856,1964,0,10.9,0,Yoplait,74.25
7857,1965,0,6.8,0,Dannon,55.75
7858,1965,0,5,0,Hiland,55.75
7859,1965,0,8.6,1,Weight,55.75
7860,1965,0,11.5,0,Yoplait,55.75
7861,1966,0,5.7,0,Dannon,37.5
7862,1966,0,5,0,Hiland,37.5
7863,1966,0,4.9,1,Weight,37.5
7864,1966,0,10.8,0,Yoplait,37.5
7865,1967,0,8.1,0,Dannon,85.5
7866,1967,0,5,0,Hiland,85.5
7867,1967,0,8.6,1,Weight,85.5
7868,1967,0,10.8,0,Yoplait,85.5
7869,1968,0,8.1,0,Dannon,53.75
7870,1968,0,5,0,Hiland,53.75
7871,1968,0,8.1,1,Weight,53.75
7872,1968,0,10.8,0,Yoplait,53.75
7877,1970,0,8.1,0,Dannon,42.75
7878,1970,0,4.9,0,Hiland,42.75
7879,1970,0,7.9,1,Weight,42.75
7880,1970,0,10.3,0,Yoplait,42.75
7881,1971,0,8.1,0,Dannon,60.75
7882,1971,0,5,0,Hiland,60.75
7883,1971,0,8.1,1,Weight,60.75
7884,1971,0,10.8,0,Yoplait,60.75
7885,1972,0,8.1,0,Dannon,61.25
7886,1972,0,4.9,0,Hiland,61.25
7887,1972,0,7.9,1,Weight,61.25
7888,1972,0,10.3,0,Yoplait,61.25
7889,1973,0,8.1,0,Dannon,60.25
7890,1973,0,5,0,Hiland,60.25
7891,1973,0,8.1,1,Weight,60.25
7892,1973,0,10.8,0,Yoplait,60.25
7901,1976,0,6.6,0,Dannon,56.25
7902,1976,0,4.9,0,Hiland,56.25
7903,1976,0,7.9,1,Weight,56.25
7904,1976,0,10.3,0,Yoplait,56.25
7905,1977,0,6.6,0,Dannon,47.25
7906,1977,0,4.9,0,Hiland,47.25
7907,1977,0,7.9,1,Weight,47.25
7908,1977,0,10.3,0,Yoplait,47.25
7909,1978,0,8.1,0,Dannon,74.75
7910,1978,0,4.9,0,Hiland,74.75
7911,1978,0,7.9,1,Weight,74.75
7912,1978,0,10.3,0,Yoplait,74.75
7913,1979,0,8.3,0,Dannon,46
7914,1979,0,5,0,Hiland,46
7915,1979,0,8.1,1,Weight,46
7916,1979,0,10.9,0,Yoplait,46
7917,1980,0,8.1,0,Dannon,39.75
7918,1980,0,6.1,0,Hiland,39.75
7919,1980,0,8.1,1,Weight,39.75
7920,1980,0,11.5,0,Yoplait,39.75
7925,1982,0,8.1,0,Dannon,54.5
7926,1982,0,5,0,Hiland,54.5
7927,1982,0,8.1,1,Weight,54.5
7928,1982,0,10.8,0,Yoplait,54.5
7933,1984,0,8.1,0,Dannon,26
7934,1984,0,4.9,0,Hiland,26
7935,1984,0,7.9,1,Weight,26
7936,1984,0,11.5,0,Yoplait,26
7941,1986,0,8.1,0,Dannon,44.25
7942,1986,0,4.9,0,Hiland,44.25
7943,1986,0,7.9,1,Weight,44.25
7944,1986,0,11.5,0,Yoplait,44.25
7945,1987,0,8.1,0,Dannon,47
7946,1987,0,5,0,Hiland,47
7947,1987,0,8.1,1,Weight,47
7948,1987,0,11.5,0,Yoplait,47
7953,1989,0,8.1,0,Dannon,70.75
7954,1989,0,5,0,Hiland,70.75
7955,1989,0,8.1,1,Weight,70.75
7956,1989,0,10.8,0,Yoplait,70.75
7957,1990,0,8.1,0,Dannon,33
7958,1990,1,3.3,0,Hiland,33
7959,1990,0,7.9,1,Weight,33
7960,1990,0,11.5,0,Yoplait,33
7961,1991,0,8.1,0,Dannon,63.5
7962,1991,0,5,0,Hiland,63.5
7963,1991,0,8.1,1,Weight,63.5
7964,1991,0,10.8,0,Yoplait,63.5
7965,1992,0,8.1,0,Dannon,42.5
7966,1992,0,3.5,0,Hiland,42.5
7967,1992,0,7.9,1,Weight,42.5
7968,1992,0,11.5,0,Yoplait,42.5
7969,1993,0,8.6,0,Dannon,55.75
7970,1993,0,5,0,Hiland,55.75
7971,1993,0,8.6,1,Weight,55.75
7972,1993,0,11.7,0,Yoplait,55.75
7977,1995,0,8.6,0,Dannon,50
7978,1995,0,5.4,0,Hiland,50
7979,1995,0,7.9,1,Weight,50
7980,1995,0,11.5,0,Yoplait,50
7981,1996,0,8.6,0,Dannon,19.75
7982,1996,0,5,0,Hiland,19.75
7983,1996,0,7.4,1,Weight,19.75
7984,1996,0,12.5,0,Yoplait,19.75
7985,1997,0,8.6,0,Dannon,43.75
7986,1997,0,5.4,0,Hiland,43.75
7987,1997,0,7.9,1,Weight,43.75
7988,1997,0,11.5,0,Yoplait,43.75
7989,1998,0,8.6,0,Dannon,36
7990,1998,0,5,0,Hiland,36
7991,1998,0,8.6,1,Weight,36
7992,1998,0,12.2,0,Yoplait,36
7993,1999,0,8.6,0,Dannon,44.5
7994,1999,0,5,0,Hiland,44.5
7995,1999,0,8.6,1,Weight,44.5
7996,1999,0,12.2,0,Yoplait,44.5
7997,2000,0,8.6,0,Dannon,43.5
7998,2000,0,5,0,Hiland,43.5
7999,2000,0,8.6,1,Weight,43.5
8000,2000,0,12.2,0,Yoplait,43.5
8001,2001,0,8.6,0,Dannon,61.5
8002,2001,0,5,0,Hiland,61.5
8003,2001,0,8.6,1,Weight,61.5
8004,2001,0,12.2,0,Yoplait,61.5
8005,2002,0,8.6,0,Dannon,48
8006,2002,0,5,0,Hiland,48
8007,2002,0,8.6,1,Weight,48
8008,2002,0,12.2,0,Yoplait,48
8009,2003,0,8.6,0,Dannon,52
8010,2003,0,5,0,Hiland,52
8011,2003,0,8.6,0,Weight,52
8012,2003,0,3.8,1,Yoplait,52
8013,2004,0,8.6,0,Dannon,67.25
8014,2004,0,5.4,0,Hiland,67.25
8015,2004,0,7.9,1,Weight,67.25
8016,2004,0,10.8,0,Yoplait,67.25
8017,2005,0,8.6,0,Dannon,83
8018,2005,0,5,0,Hiland,83
8019,2005,0,8.6,1,Weight,83
8020,2005,1,5.5,0,Yoplait,83
8021,2006,0,8.6,0,Dannon,30.75
8022,2006,0,5.4,0,Hiland,30.75
8023,2006,0,7.9,1,Weight,30.75
8024,2006,0,13.2,0,Yoplait,30.75
8025,2007,0,8.6,0,Dannon,90.5
8026,2007,0,5,0,Hiland,90.5
8027,2007,1,6.9,1,Weight,90.5
8028,2007,0,5.5,0,Yoplait,90.5
8029,2008,0,8.6,0,Dannon,81.5
8030,2008,0,5,0,Hiland,81.5
8031,2008,0,8.6,1,Weight,81.5
8032,2008,1,8.3,0,Yoplait,81.5
8033,2009,0,8.6,0,Dannon,47
8034,2009,0,5,0,Hiland,47
8035,2009,0,8.6,1,Weight,47
8036,2009,0,11.5,0,Yoplait,47
8037,2010,0,8.6,0,Dannon,35.25
8038,2010,0,5,0,Hiland,35.25
8039,2010,0,8.6,1,Weight,35.25
8040,2010,0,12.2,0,Yoplait,35.25
8041,2011,0,8.6,0,Dannon,29
8042,2011,0,5,0,Hiland,29
8043,2011,0,4.9,1,Weight,29
8044,2011,1,12.2,0,Yoplait,29
8045,2012,0,8.6,0,Dannon,71.5
8046,2012,1,2.5,0,Hiland,71.5
8047,2012,0,7.9,1,Weight,71.5
8048,2012,0,10.8,0,Yoplait,71.5
8049,2013,0,8.6,0,Dannon,40.5
8050,2013,0,5,0,Hiland,40.5
8051,2013,0,8.6,1,Weight,40.5
8052,2013,0,12.2,0,Yoplait,40.5
8057,2015,0,8.6,0,Dannon,48.5
8058,2015,0,5,0,Hiland,48.5
8059,2015,0,8.6,1,Weight,48.5
8060,2015,0,12.2,0,Yoplait,48.5
8061,2016,0,8.6,0,Dannon,47.25
8062,2016,0,5,0,Hiland,47.25
8063,2016,0,8.6,1,Weight,47.25
8064,2016,0,12.2,0,Yoplait,47.25
8065,2017,0,8.6,0,Dannon,52.75
8066,2017,0,5,0,Hiland,52.75
8067,2017,0,8.6,1,Weight,52.75
8068,2017,0,12.2,0,Yoplait,52.75
8069,2018,0,8.6,0,Dannon,41.25
8070,2018,0,5.4,0,Hiland,41.25
8071,2018,0,7.9,1,Weight,41.25
8072,2018,0,12,0,Yoplait,41.25
8073,2019,0,8.6,0,Dannon,26.5
8074,2019,0,5,0,Hiland,26.5
8075,2019,0,8.6,1,Weight,26.5
8076,2019,0,12.2,0,Yoplait,26.5
8077,2020,0,8.6,0,Dannon,39
8078,2020,0,5,0,Hiland,39
8079,2020,0,8.6,1,Weight,39
8080,2020,0,12.2,0,Yoplait,39
8081,2021,0,8.6,0,Dannon,24.75
8082,2021,0,5,0,Hiland,24.75
8083,2021,0,8.6,1,Weight,24.75
8084,2021,0,12.2,0,Yoplait,24.75
8085,2022,0,8.6,0,Dannon,45
8086,2022,0,5,0,Hiland,45
8087,2022,0,8.6,1,Weight,45
8088,2022,0,12.2,0,Yoplait,45
8089,2023,1,6,0,Dannon,36
8090,2023,0,2.5,0,Hiland,36
8091,2023,0,8.6,1,Weight,36
8092,2023,0,12.2,0,Yoplait,36
8093,2024,0,8.6,0,Dannon,54.75
8094,2024,0,5,0,Hiland,54.75
8095,2024,0,8.6,1,Weight,54.75
8096,2024,0,12.2,0,Yoplait,54.75
8097,2025,0,8.6,0,Dannon,63.75
8098,2025,0,5,0,Hiland,63.75
8099,2025,0,8.6,1,Weight,63.75
8100,2025,0,12.2,0,Yoplait,63.75
8101,2026,0,8.6,0,Dannon,46.25
8102,2026,0,6.1,0,Hiland,46.25
8103,2026,1,6.3,1,Weight,46.25
8104,2026,0,11.5,0,Yoplait,46.25
8105,2027,0,8.6,0,Dannon,34.75
8106,2027,0,5,0,Hiland,34.75
8107,2027,0,8.6,1,Weight,34.75
8108,2027,0,12.5,0,Yoplait,34.75
8109,2028,0,8.6,0,Dannon,35.5
8110,2028,0,6.1,0,Hiland,35.5
8111,2028,1,6.3,1,Weight,35.5
8112,2028,0,11.5,0,Yoplait,35.5
8113,2029,0,8.6,0,Dannon,35.5
8114,2029,0,5,0,Hiland,35.5
8115,2029,0,8.6,1,Weight,35.5
8116,2029,0,12.2,0,Yoplait,35.5
8117,2030,0,8.6,0,Dannon,36.5
8118,2030,0,6.1,0,Hiland,36.5
8119,2030,0,7.9,1,Weight,36.5
8120,2030,0,13.2,0,Yoplait,36.5
8125,2032,0,8.6,0,Dannon,49.75
8126,2032,0,6.1,0,Hiland,49.75
8127,2032,0,7.9,1,Weight,49.75
8128,2032,0,13.2,0,Yoplait,49.75
8129,2033,0,8.6,0,Dannon,36
8130,2033,0,5,0,Hiland,36
8131,2033,0,8.6,1,Weight,36
8132,2033,0,12.2,0,Yoplait,36
8133,2034,0,8.6,0,Dannon,44.25
8134,2034,0,5,0,Hiland,44.25
8135,2034,0,8.6,1,Weight,44.25
8136,2034,0,12.2,0,Yoplait,44.25
8137,2035,0,8.6,0,Dannon,28.75
8138,2035,0,5,0,Hiland,28.75
8139,2035,0,8.6,1,Weight,28.75
8140,2035,0,12.2,0,Yoplait,28.75
8141,2036,0,6.8,0,Dannon,28.25
8142,2036,0,6.1,0,Hiland,28.25
8143,2036,0,7.9,1,Weight,28.25
8144,2036,0,11.5,0,Yoplait,28.25
8153,2039,0,8.6,0,Dannon,32.75
8154,2039,0,5,0,Hiland,32.75
8155,2039,0,8.6,1,Weight,32.75
8156,2039,0,12.2,0,Yoplait,32.75
8157,2040,0,8.6,0,Dannon,52.25
8158,2040,0,5,0,Hiland,52.25
8159,2040,0,8.6,1,Weight,52.25
8160,2040,0,12.2,0,Yoplait,52.25
8161,2041,0,8.6,0,Dannon,29.5
8162,2041,0,6.1,0,Hiland,29.5
8163,2041,0,7.9,1,Weight,29.5
8164,2041,1,11.5,0,Yoplait,29.5
8169,2043,0,8.6,0,Dannon,29.25
8170,2043,0,5,0,Hiland,29.25
8171,2043,0,8.6,1,Weight,29.25
8172,2043,0,12.2,0,Yoplait,29.25
8173,2044,0,8.6,0,Dannon,50.5
8174,2044,0,5,0,Hiland,50.5
8175,2044,0,8.6,1,Weight,50.5
8176,2044,0,12.2,0,Yoplait,50.5
8177,2045,0,8.6,0,Dannon,44.25
8178,2045,0,5,0,Hiland,44.25
8179,2045,0,8.6,1,Weight,44.25
8180,2045,0,12.2,0,Yoplait,44.25
8181,2046,0,8.6,0,Dannon,43.25
8182,2046,0,5,0,Hiland,43.25
8183,2046,0,8.6,1,Weight,43.25
8184,2046,0,12.2,0,Yoplait,43.25
8185,2047,0,8.6,0,Dannon,32.5
8186,2047,0,5,0,Hiland,32.5
8187,2047,0,8.6,1,Weight,32.5
8188,2047,0,12.2,0,Yoplait,32.5
8189,2048,0,6.6,0,Dannon,41.25
8190,2048,0,6.1,0,Hiland,41.25
8191,2048,0,6.3,1,Weight,41.25
8192,2048,0,9.2,0,Yoplait,41.25
8197,2050,0,8.6,1,Dannon,96
8198,2050,0,6.1,0,Hiland,96
8199,2050,0,6.5,0,Weight,96
8200,2050,0,5.5,0,Yoplait,96
8201,2051,1,8.6,1,Dannon,68.75
8202,2051,0,6.1,0,Hiland,68.75
8203,2051,0,7.9,0,Weight,68.75
8204,2051,0,11.5,0,Yoplait,68.75
8213,2054,0,8.6,1,Dannon,48.5
8214,2054,0,6.1,0,Hiland,48.5
8215,2054,0,7.9,0,Weight,48.5
8216,2054,0,11.5,0,Yoplait,48.5
8217,2055,0,8.6,1,Dannon,44
8218,2055,0,6.1,0,Hiland,44
8219,2055,0,7.9,0,Weight,44
8220,2055,1,11.5,0,Yoplait,44
8221,2056,0,8.6,1,Dannon,61.5
8222,2056,0,6.1,0,Hiland,61.5
8223,2056,0,7.9,0,Weight,61.5
8224,2056,1,11.5,0,Yoplait,61.5
8225,2057,0,8.6,1,Dannon,69.25
8226,2057,0,6.1,0,Hiland,69.25
8227,2057,0,6.8,0,Weight,69.25
8228,2057,1,11.5,0,Yoplait,69.25
8229,2058,0,8.6,1,Dannon,100.75
8230,2058,0,6.1,0,Hiland,100.75
8231,2058,1,6.3,0,Weight,100.75
8232,2058,0,5.7,0,Yoplait,100.75
8233,2059,0,6.3,1,Dannon,39.25
8234,2059,0,6.1,0,Hiland,39.25
8235,2059,0,6.3,0,Weight,39.25
8236,2059,0,11.5,0,Yoplait,39.25
8241,2061,0,7.4,1,Dannon,52.75
8242,2061,0,6.1,0,Hiland,52.75
8243,2061,0,8.1,0,Weight,52.75
8244,2061,0,10.3,0,Yoplait,52.75
8245,2062,0,7.4,1,Dannon,42.25
8246,2062,0,6.1,0,Hiland,42.25
8247,2062,0,8.1,0,Weight,42.25
8248,2062,0,10.3,0,Yoplait,42.25
8249,2063,0,7.4,1,Dannon,42.25
8250,2063,0,6.1,0,Hiland,42.25
8251,2063,0,8.1,0,Weight,42.25
8252,2063,0,10.3,0,Yoplait,42.25
8253,2064,0,8.1,1,Dannon,53.5
8254,2064,0,6.6,0,Hiland,53.5
8255,2064,0,7.9,0,Weight,53.5
8256,2064,0,10.3,0,Yoplait,53.5
8257,2065,0,8.1,1,Dannon,38.75
8258,2065,0,6.6,0,Hiland,38.75
8259,2065,0,7.9,0,Weight,38.75
8260,2065,0,10.3,0,Yoplait,38.75
8261,2066,0,8.1,1,Dannon,44
8262,2066,0,5.8,0,Hiland,44
8263,2066,0,7.9,0,Weight,44
8264,2066,0,12.5,0,Yoplait,44
8265,2067,0,9.8,0,Dannon,55.75
8266,2067,0,4.9,0,Hiland,55.75
8267,2067,0,7.9,0,Weight,55.75
8268,2067,0,10.3,1,Yoplait,55.75
8269,2068,0,9.8,0,Dannon,64.25
8270,2068,0,4.9,0,Hiland,64.25
8271,2068,0,7.9,0,Weight,64.25
8272,2068,0,10.3,1,Yoplait,64.25
8277,2070,0,8.1,1,Dannon,56
8278,2070,0,4.9,0,Hiland,56
8279,2070,0,7.9,0,Weight,56
8280,2070,0,10.3,0,Yoplait,56
8289,2073,0,8.1,1,Dannon,61
8290,2073,0,4.9,0,Hiland,61
8291,2073,0,7.9,0,Weight,61
8292,2073,0,10.3,0,Yoplait,61
8293,2074,0,8.1,1,Dannon,57.5
8294,2074,0,4.9,0,Hiland,57.5
8295,2074,0,7.9,0,Weight,57.5
8296,2074,0,10.3,0,Yoplait,57.5
8297,2075,0,8.1,1,Dannon,33
8298,2075,0,5,0,Hiland,33
8299,2075,0,8,0,Weight,33
8300,2075,0,19.3,0,Yoplait,33
8309,2078,0,8.6,0,Dannon,77.5
8310,2078,0,5.4,0,Hiland,77.5
8311,2078,0,7.9,0,Weight,77.5
8312,2078,1,8.3,1,Yoplait,77.5
8317,2080,0,8.6,1,Dannon,61
8318,2080,0,5.4,0,Hiland,61
8319,2080,0,7.9,0,Weight,61
8320,2080,0,10.8,0,Yoplait,61
8321,2081,0,8.6,1,Dannon,90.75
8322,2081,0,5.4,0,Hiland,90.75
8323,2081,0,7.9,0,Weight,90.75
8324,2081,0,10.8,0,Yoplait,90.75
8325,2082,0,8.6,1,Dannon,50.25
8326,2082,1,2.5,0,Hiland,50.25
8327,2082,0,7.9,0,Weight,50.25
8328,2082,0,13.2,0,Yoplait,50.25
8329,2083,0,8.6,1,Dannon,59.25
8330,2083,0,5,0,Hiland,59.25
8331,2083,0,8.6,0,Weight,59.25
8332,2083,0,12.2,0,Yoplait,59.25
8337,2085,0,8.6,1,Dannon,55.75
8338,2085,0,5.4,0,Hiland,55.75
8339,2085,0,7.9,0,Weight,55.75
8340,2085,0,12.2,0,Yoplait,55.75
8341,2086,0,8.6,1,Dannon,40.5
8342,2086,0,5.4,0,Hiland,40.5
8343,2086,0,7.9,0,Weight,40.5
8344,2086,0,12.2,0,Yoplait,40.5
8349,2088,0,4.9,1,Dannon,35.5
8350,2088,0,5.4,0,Hiland,35.5
8351,2088,0,8.6,0,Weight,35.5
8352,2088,1,8.3,0,Yoplait,35.5
8357,2090,0,8.6,1,Dannon,41.25
8358,2090,0,6.1,0,Hiland,41.25
8359,2090,0,4.3,0,Weight,41.25
8360,2090,1,11.5,0,Yoplait,41.25
8361,2091,0,8.6,1,Dannon,80.5
8362,2091,0,6.1,0,Hiland,80.5
8363,2091,0,4.3,0,Weight,80.5
8364,2091,1,11.5,0,Yoplait,80.5
8365,2092,0,8.1,0,Dannon,29
8366,2092,0,4.9,1,Hiland,29
8367,2092,0,7.9,0,Weight,29
8368,2092,0,11.5,0,Yoplait,29
8369,2093,0,8.1,0,Dannon,31
8370,2093,1,6.6,0,Hiland,31
8371,2093,0,7.9,0,Weight,31
8372,2093,0,3.7,1,Yoplait,31
8373,2094,0,8.1,0,Dannon,44.25
8374,2094,0,4.9,0,Hiland,44.25
8375,2094,0,7.9,0,Weight,44.25
8376,2094,0,3.2,1,Yoplait,44.25
8381,2096,0,8.6,0,Dannon,79.5
8382,2096,0,5.4,0,Hiland,79.5
8383,2096,0,7.9,0,Weight,79.5
8384,2096,1,8.3,1,Yoplait,79.5
8385,2097,0,8.6,0,Dannon,54.5
8386,2097,0,5.4,0,Hiland,54.5
8387,2097,0,7.9,1,Weight,54.5
8388,2097,0,10.8,0,Yoplait,54.5
8389,2098,0,8.6,0,Dannon,44
8390,2098,0,5.4,0,Hiland,44
8391,2098,0,7.9,0,Weight,44
8392,2098,1,3.3,1,Yoplait,44
8393,2099,0,8.6,0,Dannon,35
8394,2099,1,2.5,1,Hiland,35
8395,2099,0,8.6,0,Weight,35
8396,2099,0,11.2,0,Yoplait,35
8397,2100,0,8.6,0,Dannon,43.25
8398,2100,0,5.4,1,Hiland,43.25
8399,2100,0,7.9,0,Weight,43.25
8400,2100,0,8.3,0,Yoplait,43.25
8401,2101,0,8.6,0,Dannon,32.5
8402,2101,1,4.2,1,Hiland,32.5
8403,2101,0,7.9,0,Weight,32.5
8404,2101,0,11.2,0,Yoplait,32.5
8409,2103,0,8.6,0,Dannon,28.25
8410,2103,1,4.2,1,Hiland,28.25
8411,2103,0,7.9,0,Weight,28.25
8412,2103,0,11.2,0,Yoplait,28.25
8413,2104,0,8.6,1,Dannon,48
8414,2104,0,5.4,0,Hiland,48
8415,2104,0,7.9,0,Weight,48
8416,2104,0,11.8,0,Yoplait,48
8421,2106,0,4.1,0,Dannon,34.5
8422,2106,0,6.1,0,Hiland,34.5
8423,2106,1,6.3,1,Weight,34.5
8424,2106,0,11.5,0,Yoplait,34.5
8425,2107,0,8.6,0,Dannon,46.75
8426,2107,0,6.1,0,Hiland,46.75
8427,2107,0,4.3,0,Weight,46.75
8428,2107,1,8.3,1,Yoplait,46.75
8429,2108,0,2.5,1,Dannon,40.25
8430,2108,0,6.1,0,Hiland,40.25
8431,2108,1,6.3,0,Weight,40.25
8432,2108,0,5.7,0,Yoplait,40.25
8433,2109,0,6.3,0,Dannon,95.75
8434,2109,0,6.1,0,Hiland,95.75
8435,2109,0,6.3,0,Weight,95.75
8436,2109,0,8.3,1,Yoplait,95.75
8437,2110,0,8.6,0,Dannon,32.75
8438,2110,1,2.5,0,Hiland,32.75
8439,2110,0,7.9,0,Weight,32.75
8440,2110,0,0.8,1,Yoplait,32.75
8441,2111,0,8.6,0,Dannon,24.25
8442,2111,1,2.5,1,Hiland,24.25
8443,2111,0,7.9,0,Weight,24.25
8444,2111,0,13.2,0,Yoplait,24.25
8449,2113,0,8.6,0,Dannon,81.75
8450,2113,0,5.4,0,Hiland,81.75
8451,2113,0,7.9,0,Weight,81.75
8452,2113,1,8.3,1,Yoplait,81.75
8453,2114,0,8.6,0,Dannon,63
8454,2114,0,5.4,0,Hiland,63
8455,2114,0,7.9,0,Weight,63
8456,2114,0,8.3,1,Yoplait,63
8461,2116,0,8.6,0,Dannon,75
8462,2116,0,5.4,0,Hiland,75
8463,2116,0,7.9,0,Weight,75
8464,2116,0,12.2,1,Yoplait,75
8465,2117,0,8.6,0,Dannon,75
8466,2117,0,5.4,0,Hiland,75
8467,2117,0,8.4,0,Weight,75
8468,2117,0,12.2,1,Yoplait,75
8469,2118,0,8.6,0,Dannon,70.75
8470,2118,0,5.4,0,Hiland,70.75
8471,2118,0,8.6,0,Weight,70.75
8472,2118,1,12.2,1,Yoplait,70.75
8473,2119,0,5.6,0,Dannon,77
8474,2119,0,5.4,0,Hiland,77
8475,2119,0,8.6,0,Weight,77
8476,2119,0,12.2,1,Yoplait,77
8477,2120,0,8.6,0,Dannon,100.25
8478,2120,0,6.1,0,Hiland,100.25
8479,2120,0,6.5,0,Weight,100.25
8480,2120,0,11.5,1,Yoplait,100.25
8481,2121,0,6.3,0,Dannon,35.5
8482,2121,1,6.1,0,Hiland,35.5
8483,2121,0,7.9,1,Weight,35.5
8484,2121,0,11.5,0,Yoplait,35.5
8485,2122,0,6.3,0,Dannon,31.75
8486,2122,1,6.1,0,Hiland,31.75
8487,2122,0,7.9,1,Weight,31.75
8488,2122,0,11.5,0,Yoplait,31.75
8489,2123,0,8.6,0,Dannon,74.25
8490,2123,0,6.1,0,Hiland,74.25
8491,2123,0,7.9,0,Weight,74.25
8492,2123,0,11.5,1,Yoplait,74.25
8493,2124,0,8.6,0,Dannon,81.75
8494,2124,0,6.1,0,Hiland,81.75
8495,2124,0,7.9,0,Weight,81.75
8496,2124,1,8.3,1,Yoplait,81.75
8497,2125,0,8.1,1,Dannon,47.75
8498,2125,0,4.2,0,Hiland,47.75
8499,2125,0,7.9,0,Weight,47.75
8500,2125,0,11,0,Yoplait,47.75
8501,2126,0,8.1,1,Dannon,53.25
8502,2126,0,4.2,0,Hiland,53.25
8503,2126,0,7.9,0,Weight,53.25
8504,2126,0,11,0,Yoplait,53.25
8509,2128,0,8.1,1,Dannon,73
8510,2128,0,4.9,0,Hiland,73
8511,2128,0,8.8,0,Weight,73
8512,2128,0,10.4,0,Yoplait,73
8513,2129,0,8.1,1,Dannon,46.25
8514,2129,0,6.6,0,Hiland,46.25
8515,2129,0,7.9,0,Weight,46.25
8516,2129,0,11.2,0,Yoplait,46.25
8517,2130,0,8.1,1,Dannon,40.25
8518,2130,0,6.6,0,Hiland,40.25
8519,2130,0,7.9,0,Weight,40.25
8520,2130,0,11.2,0,Yoplait,40.25
8521,2131,0,8.1,1,Dannon,56.25
8522,2131,0,6.6,0,Hiland,56.25
8523,2131,0,7.9,0,Weight,56.25
8524,2131,0,11.5,0,Yoplait,56.25
8525,2132,0,8.1,1,Dannon,50.25
8526,2132,0,6.6,0,Hiland,50.25
8527,2132,0,7.9,0,Weight,50.25
8528,2132,0,11.5,0,Yoplait,50.25
8529,2133,0,8.1,1,Dannon,45.25
8530,2133,0,6.6,0,Hiland,45.25
8531,2133,0,7.9,0,Weight,45.25
8532,2133,0,11.5,0,Yoplait,45.25
8533,2134,0,8.1,1,Dannon,22.75
8534,2134,0,6.6,0,Hiland,22.75
8535,2134,0,7.9,0,Weight,22.75
8536,2134,0,11.5,0,Yoplait,22.75
8537,2135,0,8.1,1,Dannon,57.25
8538,2135,0,6.6,0,Hiland,57.25
8539,2135,0,7.9,0,Weight,57.25
8540,2135,0,11.2,0,Yoplait,57.25
8541,2136,0,8.1,1,Dannon,44.75
8542,2136,0,6.6,0,Hiland,44.75
8543,2136,0,7.9,0,Weight,44.75
8544,2136,0,11.2,0,Yoplait,44.75
