id,vol,disp,price,store,loc,adv
4415,3413,0.064999998,2.919719,ACME MARKET,PHILADELPHIA,60.823803
4416,4437,0.046181485,2.577868,KROGER CO,ATLANTA,57.0798
4417,3178,0,2.6941471,WINN DIXIE,ATLANTA,17.912781
4418,8201,0.16599999,2.634557,KROGER CO,CINCINNATI,157.96811
4419,7011,0.13454051,2.386821,KROGER CO,INDIANAPOLIS,174.88327
4420,3844,0.17627677,2.3881371,HOMELAND,OKLAHOMA CITY,14.156896
4421,1795,0.52200001,3.854039,RALEYS,SACRAMENTO,13.225498
4422,6198,0.3355,2.5843821,LUCKY,SAN DIEGO,43.889259
4423,1656,0.46900001,2.6527779,RALPHS,SAN DIEGO,12.297492
4424,1540,0.336,2.6538961,SMITHS FOOD,SALT LAKE CITY,5.2970762
4425,826,0,3.587167,SAFEWAY,PHOENIX,4.1942425
4426,2358,0,3.5869379,FRY'S FOOD STORE,PHOENIX,8.3415318
4427,1220,0.149,3.490164,SMITHS FOOD,PHOENIX,9.432889
4428,11130,0.025717704,2.545193,PUBLIX,MIAMI,61.91066
4429,8273,0,2.5429709,WINN DIXIE,MIAMI,16.725517
4430,2281,0.082999997,2.9061811,KROGER CO,NASHVILLE,9.3427601
4431,2095,0.025829958,2.4749401,WINN DIXIE,RALEIGH/GREENSBORO,52.473415
4432,3676,0,2.853101,FOOD LION,RALEIGH/GREENSBORO,9.1517744
4433,628,0,2.8105099,PRICE CHOPPER,"ALBANY,NY",4.7043409
4434,3971,0,3.8018129,GIANT FOOD INC,BALTI/WASH,16.385828
4435,3968,0,3.9868951,SAFEWAY,BALTI/WASH,10.405686
4436,898,0.04631836,4.0924282,SUPER FRESH,BALTI/WASH,6.4777317
4437,4111,0,3.078326,KOHLS FOOD STORE,MILWAUKEE,19.226751
4438,4944,0.050662208,2.392597,WINN DIXIE,NEW ORLEANS,35.485806
4439,1656,0.071500003,3.208333,TOPS MARKETS,BUFFALO/ROCHESTER,9.0598269
4440,2391,0.26266667,3.3923039,WEGMANS,BUFFALO/ROCHESTER,14.871487
4441,1570,0,2.3872609,BI LO,CHARLOTTE,9.9707413
4442,1593,0,2.480226,HARRIS TEETER,CHARLOTTE,8.7259531
4443,3087,0.11507246,2.2568841,WINN DIXIE,CHARLOTTE,91.245758
4444,3247,0,2.908531,FOOD LION,CHARLOTTE,212.88724
4445,8439,0,2.000118,STOP & SHOP,HARTFORD,53.088993
4446,1418,0.039500002,3.1953461,PUBLIX,"JACKSONVILLE,FL",6.7970295
4447,3181,0,2.6551399,WINN DIXIE,"JACKSONVILLE,FL",7.8079143
4448,1401,0.09973783,2.339757,FOOD LION,"JACKSONVILLE,FL",10.936951
4449,2788,0.020066222,2.477762,KROGER CO,LOUISVILLE,9.7919292
4450,2427,0.109291,2.360527,WINN DIXIE,LOUISVILLE,6.7122159
4451,3324,0,3.021059,FOOD LION,RICHMOND/NORFOLK,17.5613
4452,2175,0,2.5852871,NEW FARM FRESH,RICHMOND/NORFOLK,22.472734
4453,1289,0,3.5415051,BIG BEAR,"COLUMBUS,OH",5.3726468
4454,3430,0,2.3868799,KROGER CO,"COLUMBUS,OH",12.21836
4455,1738,0.014865043,2.434407,HARVEST FOODS,LITTLE ROCK,8.4096689
4456,938,0,3.6918981,DILLON COMPANIES,WICHITA,12.495257
4457,7471,0.257,2.3866949,BI LO,SOUTH CAROLINA,12.605701
4458,2735,0,2.536015,FOOD LION,SOUTH CAROLINA,12.788589
4459,4358,0.405,2.3868749,WINN DIXIE,SOUTH CAROLINA,30.041687
4460,4497,0.1085,2.887481,PUBLIX,"ORLANDO,FL",9.688447
4461,4188,0.17349397,2.7437921,WINN DIXIE,"ORLANDO,FL",23.658913
4462,818,0.016065406,2.3826411,FOOD LION,"ORLANDO,FL",8.9448709
4463,1052,0.34999999,2.4961979,P & C FOOD MARKE,SYRACUSE,8.4976168
4464,378,0,2.8624339,PRICE CHOPPER,SYRACUSE,7.7542672
4465,673,0.2252187,3.4725111,WEGMANS,SYRACUSE,3.6391559
4466,5586,0,2.1066949,SHOP N SAVE,NEW ENGLAND (NORTH),23.704088
4467,12384,0,3.0532949,H E BUTT,SAN ANT/CORPUS CHR,69.370049
4468,8678,0.20200001,2.393178,BRUNOS,BIRMINGHAM/MONTGOM,67.090904
4469,1757,0,2.7251,KROGER,BIRMINGHAM/MONTGOM,8.978898
4470,5296,0.014654699,2.365937,WINN DIXIE,BIRMINGHAM/MONTGOM,9.3684177
4471,1612,0.17299999,2.556452,GIANT FOOD STO,HARRISBURG/SCRANTN,8.9011335
4472,3171,0,4.3948278,A & P,NEW YORK (NEW),26.853975
4473,2729,0.047628999,4.4741659,PATHMARK,NEW YORK (NEW),15.548953
4474,1321,0,3.153671,WALDBAUMS,NEW YORK (NEW),16.654009
4475,1870,0,2.9508021,FOOD LION,ROANOKE (NEW),7.2732453
4476,5109,0.10786095,2.4335489,KROGER CO,ROANOKE (NEW),63.880211
4477,9904,0.112,3.605109,LUCKY,LOS ANGELES,14.751598
4478,7486,0.19499999,2.653219,RALPHS,LOS ANGELES,89.588066
4479,27885,0,2.3168731,VONS,LOS ANGELES,75.533836
4480,6108,0,3.1473479,DOMINICK,CHICAGO,20.718838
4481,11114,0.019687617,3.1777041,JEWEL,CHICAGO,20.644564
4482,3953,0,2.6880851,OMNI,CHICAGO,9.2674398
4483,10371,0,2.7460229,KROGER CO,HOUSTON,59.046387
4484,4932,0,2.81691,RANDALLS,HOUSTON,55.114967
4485,2630,0.032000002,3.3273759,GIANT EAGLE,PITTSBURGH,10.817488
4486,5034,0.028188771,3.345252,FARMER JACKS,DETROIT,26.203213
4487,6243,0,2.4678841,KROGER CO,DETROIT,31.29356
4488,2611,0.021348024,3.1363461,STOP N SHOP,CLEVELAND,17.366188
4489,4750,0.075999998,3.1336839,NATIONAL SUPER,ST. LOUIS,18.633221
4490,4383,0.079000004,3.3198719,SCHNUCK MARKETS,ST. LOUIS,23.023735
4491,3347,0,3.4538391,ALBERTSONS,DALLAS/FT. WORTH,16.42668
4492,4239,0.076140366,2.4387829,KROGER CO,DALLAS/FT. WORTH,19.829453
4493,1495,0.15350001,2.6648829,TOM THUMB,DALLAS/FT. WORTH,8.9175959
4494,2494,0.068472438,2.372895,WINN DIXIE,DALLAS/FT. WORTH,10.89805
4495,2191,0,2.4582379,SHAWS,BOSTON,19.918684
4496,677,0,3.1373711,STAR MARKET,BOSTON,4.9479914
4497,2668,0,2.4730129,STOP & SHOP,BOSTON,9.9587965
4498,6240,0.029999999,3.736378,LUCKY,SAN FRANCISCO,28.163538
4499,3187,0,2.8380921,KASH N KARRY,TAMPA/ST. PETE,11.537223
4500,4345,0.050999999,3.0248561,PUBLIX,TAMPA/ST. PETE,19.644001
4501,5792,0,2.6705799,WINN DIXIE,TAMPA/ST. PETE,37.504848
4502,9356,0.123,2.678174,KING SOOPERS INC,DENVER,24.551039
4503,2393,0.031904276,3.689929,ACME MARKET,PHILADELPHIA,22.647938
4504,5413,0.044782575,2.5326071,KROGER CO,ATLANTA,44.908642
4505,3291,0,2.6842899,WINN DIXIE,ATLANTA,13.831009
4506,8599,0.16599999,2.6354229,KROGER CO,CINCINNATI,15.735368
4507,5807,0.21109445,2.401757,KROGER CO,INDIANAPOLIS,103.90742
4508,3826,0.23833516,2.401464,HOMELAND,OKLAHOMA CITY,21.843998
4509,2253,0.2615,3.2512209,RALEYS,SACRAMENTO,7.2891688
4510,3221,0.20100001,3.747283,LUCKY,SAN DIEGO,18.485418
4511,1816,0.33000001,2.653084,RALPHS,SAN DIEGO,21.970036
4512,1762,0.336,2.653235,SMITHS FOOD,SALT LAKE CITY,25.278452
4513,770,0,3.5883119,SAFEWAY,PHOENIX,7.0029049
4514,2206,0,3.586129,FRY'S FOOD STORE,PHOENIX,10.636626
4515,973,0.149,3.4912641,SMITHS FOOD,PHOENIX,6.1606817
4516,10446,0.006992578,2.547004,PUBLIX,MIAMI,12.019064
4517,8561,0,2.508352,WINN DIXIE,MIAMI,22.445564
4518,3822,0.215,2.386447,KROGER CO,NASHVILLE,225.14619
4519,2816,0.035532907,2.400568,WINN DIXIE,RALEIGH/GREENSBORO,12.177317
4520,3824,0,2.825052,FOOD LION,RALEIGH/GREENSBORO,16.15774
4521,792,0,2.609848,PRICE CHOPPER,"ALBANY,NY",5.3907614
4522,4131,0,3.7981119,GIANT FOOD INC,BALTI/WASH,11.828543
4523,9294,0,2.6532171,SAFEWAY,BALTI/WASH,90.844612
4524,1166,0,3.5900509,SUPER FRESH,BALTI/WASH,11.332522
4525,2370,0,3.0928271,KOHLS FOOD STORE,MILWAUKEE,33.332603
4526,5845,0.066080108,2.3914461,WINN DIXIE,NEW ORLEANS,46.150993
4527,2467,0.050000001,3.1994331,TOPS MARKETS,BUFFALO/ROCHESTER,9.1963415
4528,29429,0.58600003,1.8717591,WEGMANS,BUFFALO/ROCHESTER,173.50098
4529,1660,0.17,2.3867469,BI LO,CHARLOTTE,4.9291382
4530,1871,0,2.478354,HARRIS TEETER,CHARLOTTE,10.718037
4531,3856,0.1152583,2.2582991,WINN DIXIE,CHARLOTTE,12.438806
4532,3116,0,2.9387031,FOOD LION,CHARLOTTE,9.2483807
4533,1881,0,3.3944709,STOP & SHOP,HARTFORD,9.3304701
4534,1382,0,3.18958,PUBLIX,"JACKSONVILLE,FL",9.760107
4535,3303,0,2.6672721,WINN DIXIE,"JACKSONVILLE,FL",40.703033
4536,1374,0.45300001,2.333333,FOOD LION,"JACKSONVILLE,FL",9.5933781
4537,4295,0.12464613,2.4591391,KROGER CO,LOUISVILLE,49.872158
4538,2389,0.022405529,2.359565,WINN DIXIE,LOUISVILLE,14.52382
4539,3998,0,3.026763,FOOD LION,RICHMOND/NORFOLK,12.620208
4540,2287,0.036978722,2.8662,NEW FARM FRESH,RICHMOND/NORFOLK,8.0064077
4541,1259,0,3.5853851,BIG BEAR,"COLUMBUS,OH",16.136465
4542,3621,0,2.3866341,KROGER CO,"COLUMBUS,OH",22.482327
4543,2033,0.018477393,2.49336,HARVEST FOODS,LITTLE ROCK,38.472393
4544,1196,0,3.6931441,DILLON COMPANIES,WICHITA,12.365785
4545,7791,0.257,2.386728,BI LO,SOUTH CAROLINA,24.175102
4546,3447,0,2.5892079,FOOD LION,SOUTH CAROLINA,17.950558
4547,5513,0.25600001,2.3867221,WINN DIXIE,SOUTH CAROLINA,23.068104
4548,4292,0.029999999,2.9196179,PUBLIX,"ORLANDO,FL",59.504559
4549,4102,0.27375242,2.5884931,WINN DIXIE,"ORLANDO,FL",18.168142
4550,840,0.00993242,2.4083331,FOOD LION,"ORLANDO,FL",3.8038681
4551,987,0,2.845998,P & C FOOD MARKE,SYRACUSE,5.4328804
4552,383,0,2.8825071,PRICE CHOPPER,SYRACUSE,4.2331333
4553,8595,0.60380352,1.8600349,WEGMANS,SYRACUSE,17.256102
4554,5381,0,2.106672,SHOP N SAVE,NEW ENGLAND (NORTH),33.114426
4555,13303,0.050000001,3.053447,H E BUTT,SAN ANT/CORPUS CHR,20.52109
4556,8236,0.20200001,2.409543,BRUNOS,BIRMINGHAM/MONTGOM,41.353714
4557,1889,0,2.4764431,KROGER,BIRMINGHAM/MONTGOM,8.6126299
4558,4807,0.011364527,2.378406,WINN DIXIE,BIRMINGHAM/MONTGOM,8.6991816
4559,1660,0.17299999,2.5421691,GIANT FOOD STO,HARRISBURG/SCRANTN,7.2431936
4560,3175,0,4.372283,A & P,NEW YORK (NEW),30.542585
4561,2587,0.022066314,4.4754539,PATHMARK,NEW YORK (NEW),22.811052
4562,5132,0,2.7595479,WALDBAUMS,NEW YORK (NEW),24.031
4563,2303,0,3.0464611,FOOD LION,ROANOKE (NEW),24.217525
4564,5761,0.010926366,2.4231901,KROGER CO,ROANOKE (NEW),26.976715
4565,9435,0.112,3.5957601,LUCKY,LOS ANGELES,89.319084
4566,6690,0.29699999,3.0527649,RALPHS,LOS ANGELES,20.336689
4567,8722,0.1015,3.6728959,VONS,LOS ANGELES,46.01178
4568,11128,0.063000001,2.9157979,DOMINICK,CHICAGO,52.299503
4569,21286,0.022364162,2.9917791,JEWEL,CHICAGO,101.17516
4570,3450,0,2.688406,OMNI,CHICAGO,11.175426
4571,9797,0,2.740737,KROGER CO,HOUSTON,27.490471
4572,5522,0,2.8341179,RANDALLS,HOUSTON,34.799923
4573,5084,0.25799999,2.6534231,GIANT EAGLE,PITTSBURGH,40.629173
4574,3308,0.034586217,3.3954051,FARMER JACKS,DETROIT,13.108096
4575,3908,0.010895317,3.2904301,KROGER CO,DETROIT,42.358852
4576,3803,0.022591837,2.6907699,STOP N SHOP,CLEVELAND,15.875014
4577,1921,0,3.4622591,NATIONAL SUPER,ST. LOUIS,5.4613934
4578,4216,0.004678474,3.3187859,SCHNUCK MARKETS,ST. LOUIS,14.9327
4579,3451,0,3.4537821,ALBERTSONS,DALLAS/FT. WORTH,8.6546011
4580,5170,0.080381744,2.4307539,KROGER CO,DALLAS/FT. WORTH,16.102243
4581,5061,0.14,2.6668639,TOM THUMB,DALLAS/FT. WORTH,48.01178
4582,2593,0.55000001,2.373698,WINN DIXIE,DALLAS/FT. WORTH,12.313646
4583,1983,0,2.4604139,SHAWS,BOSTON,10.255214
4584,743,0,3.1305521,STAR MARKET,BOSTON,5.2486444
4585,2759,0,2.468286,STOP & SHOP,BOSTON,15.488987
4586,5407,0.029121382,3.733309,LUCKY,SAN FRANCISCO,16.472181
4587,3876,0,2.773478,KASH N KARRY,TAMPA/ST. PETE,13.012167
4588,4777,0.1635,3.047101,PUBLIX,TAMPA/ST. PETE,27.78492
4589,5668,0.057592552,2.662668,WINN DIXIE,TAMPA/ST. PETE,35.262505
4590,9865,0.082000002,2.6687281,KING SOOPERS INC,DENVER,56.351673
4591,2924,0,3.6990421,ACME MARKET,PHILADELPHIA,10.745806
4592,5838,0.045865174,2.585988,KROGER CO,ATLANTA,33.766617
4593,3538,0,2.7083099,WINN DIXIE,ATLANTA,17.431576
4594,5699,0,3.0245659,KROGER CO,CINCINNATI,170.67497
4595,4807,0.13230769,2.4054501,KROGER CO,INDIANAPOLIS,27.316034
4596,2596,0.28325325,2.4356699,HOMELAND,OKLAHOMA CITY,8.5886831
4597,3691,0.32699999,2.652669,RALEYS,SACRAMENTO,27.96579
4598,3189,0.26949999,3.746629,LUCKY,SAN DIEGO,15.190112
4599,1697,0.51999998,3.0524449,RALPHS,SAN DIEGO,4.048265
4600,3017,0.26100001,2.7703021,SMITHS FOOD,SALT LAKE CITY,19.188581
4601,813,0,3.5867159,SAFEWAY,PHOENIX,6.846601
4602,2375,0,3.586947,FRY'S FOOD STORE,PHOENIX,23.921679
4603,981,0.23100001,3.3527009,SMITHS FOOD,PHOENIX,12.233436
4604,10168,0.019317161,2.5669751,PUBLIX,MIAMI,75.683273
4605,8706,0.089500003,2.5235469,WINN DIXIE,MIAMI,62.274601
4606,4096,0.28299999,2.3864751,KROGER CO,NASHVILLE,64.613091
4607,2749,0.08382377,2.5289199,WINN DIXIE,RALEIGH/GREENSBORO,24.92042
4608,3872,0,2.9496379,FOOD LION,RALEIGH/GREENSBORO,20.609455
4609,770,0,2.648052,PRICE CHOPPER,"ALBANY,NY",8.0369177
4610,4356,0,3.7786961,GIANT FOOD INC,BALTI/WASH,9.0052671
4611,7928,0.115,3.9867561,SAFEWAY,BALTI/WASH,41.760872
4612,1775,0,3.4642251,SUPER FRESH,BALTI/WASH,11.043411
4613,3911,0,2.6775761,KOHLS FOOD STORE,MILWAUKEE,23.038836
4614,6145,0.11882129,2.387958,WINN DIXIE,NEW ORLEANS,47.185589
4615,2121,0,3.1984911,TOPS MARKETS,BUFFALO/ROCHESTER,20.850359
4616,3031,0.29899999,3.337182,WEGMANS,BUFFALO/ROCHESTER,13.430141
4617,1636,0.17,2.386308,BI LO,CHARLOTTE,13.770243
4618,1734,0,2.491926,HARRIS TEETER,CHARLOTTE,9.1231813
4619,3730,0.085500345,2.2544241,WINN DIXIE,CHARLOTTE,7.7187819
4620,3029,0,2.9706171,FOOD LION,CHARLOTTE,16.195734
4621,1866,0,3.3590569,STOP & SHOP,HARTFORD,13.228999
4622,1274,0,3.172684,PUBLIX,"JACKSONVILLE,FL",19.118986
4623,2967,0,2.6966629,WINN DIXIE,"JACKSONVILLE,FL",10.019895
4624,1400,0.15960622,2.4128571,FOOD LION,"JACKSONVILLE,FL",3.9797885
4625,4549,0.10880968,2.4477911,KROGER CO,LOUISVILLE,12.690234
4626,2525,0.027255319,2.3603959,WINN DIXIE,LOUISVILLE,48.0532
4627,3173,0,3.0422311,FOOD LION,RICHMOND/NORFOLK,57.672115
4628,1968,0.036766879,2.892276,NEW FARM FRESH,RICHMOND/NORFOLK,5.128325
4629,1034,0,3.579304,BIG BEAR,"COLUMBUS,OH",7.4083681
4630,3498,0,2.3867919,KROGER CO,"COLUMBUS,OH",9.9806566
4631,1882,0.035633653,2.6296489,HARVEST FOODS,LITTLE ROCK,7.223546
4632,1459,0,3.396162,DILLON COMPANIES,WICHITA,6.6737595
4633,7958,0.23199999,2.3866551,BI LO,SOUTH CAROLINA,28.923063
4634,3103,0,2.5952301,FOOD LION,SOUTH CAROLINA,20.106119
4635,5395,0.025268294,2.3736789,WINN DIXIE,SOUTH CAROLINA,14.891292
4636,5047,0.25299999,2.945116,PUBLIX,"ORLANDO,FL",39.072842
4637,3399,0.24820271,2.477788,WINN DIXIE,"ORLANDO,FL",18.295006
4638,840,0.11963325,2.4107139,FOOD LION,"ORLANDO,FL",15.398739
4639,1563,0,2.177223,P & C FOOD MARKE,SYRACUSE,10.51435
4640,312,0,2.8141029,PRICE CHOPPER,SYRACUSE,2.5376294
4641,818,0.17480111,3.4694381,WEGMANS,SYRACUSE,4.1502519
4642,5717,0,2.106699,SHOP N SAVE,NEW ENGLAND (NORTH),50.831509
4643,12302,0.050000001,3.0533249,H E BUTT,SAN ANT/CORPUS CHR,60.338844
4644,8214,0.104,2.428658,BRUNOS,BIRMINGHAM/MONTGOM,19.219589
4645,1945,0,2.386632,KROGER,BIRMINGHAM/MONTGOM,14.032897
4646,5717,0.019780032,2.3982861,WINN DIXIE,BIRMINGHAM/MONTGOM,190.4696
4647,1607,0.17299999,2.5556941,GIANT FOOD STO,HARRISBURG/SCRANTN,8.7696142
4648,3186,0,3.5291901,A & P,NEW YORK (NEW),7.2591043
4649,2576,0.076008052,4.4743791,PATHMARK,NEW YORK (NEW),55.570156
4650,1646,0,4.632442,WALDBAUMS,NEW YORK (NEW),8.6074467
4651,1998,0,3.0465469,FOOD LION,ROANOKE (NEW),14.122328
4652,6184,0.01210607,2.4239969,KROGER CO,ROANOKE (NEW),18.483536
4653,9293,0.071999997,3.335737,LUCKY,LOS ANGELES,43.177574
4654,6688,0.40599999,3.053529,RALPHS,LOS ANGELES,33.924713
4655,6817,0.063000001,3.6708231,VONS,LOS ANGELES,18.917101
4656,5365,0.039000001,3.2309411,DOMINICK,CHICAGO,22.1896
4657,24975,0.022834945,3.022342,JEWEL,CHICAGO,262.00601
4658,3409,0,2.678498,OMNI,CHICAGO,32.381668
4659,10355,0,2.7524869,KROGER CO,HOUSTON,35.535717
4660,4440,0.043669604,2.818243,RANDALLS,HOUSTON,14.815861
4661,3355,0.162,3.3263791,GIANT EAGLE,PITTSBURGH,27.386156
4662,3850,0.017867647,3.3361039,FARMER JACKS,DETROIT,10.302798
4663,3325,0.016038835,3.3723309,KROGER CO,DETROIT,23.354095
4664,4663,0.013057599,2.6525841,STOP N SHOP,CLEVELAND,12.618802
4665,2090,0,3.4325359,NATIONAL SUPER,ST. LOUIS,8.4283772
4666,5135,0.050999999,3.3201561,SCHNUCK MARKETS,ST. LOUIS,19.325699
4667,2887,0,3.4534121,ALBERTSONS,DALLAS/FT. WORTH,22.603472
4668,6321,0.083499998,2.4367981,KROGER CO,DALLAS/FT. WORTH,36.534302
4669,3396,0,3.1866901,TOM THUMB,DALLAS/FT. WORTH,143.30858
4670,2402,0.249,2.3738551,WINN DIXIE,DALLAS/FT. WORTH,14.122768
4671,2217,0,2.4677491,SHAWS,BOSTON,27.717981
4672,1392,0,2.6537361,STAR MARKET,BOSTON,5.1725388
4673,3500,0,2.4708569,STOP & SHOP,BOSTON,234.94659
4674,5451,0.06933333,3.730875,LUCKY,SAN FRANCISCO,14.859447
4675,2580,0,2.5686049,KASH N KARRY,TAMPA/ST. PETE,9.9265022
4676,5021,0.107,3.0386381,PUBLIX,TAMPA/ST. PETE,41.958878
4677,4241,0.052721817,2.7309599,WINN DIXIE,TAMPA/ST. PETE,23.652601
4678,7623,0.058499999,2.7120559,KING SOOPERS INC,DENVER,104.48196
4679,3193,0.072499998,3.68243,ACME MARKET,PHILADELPHIA,11.394983
4680,5832,0,2.559499,KROGER CO,ATLANTA,193.87004
4681,3158,0.10379747,2.689677,WINN DIXIE,ATLANTA,20.290089
4682,7217,0.059999999,2.982403,KROGER CO,CINCINNATI,24.12257
4683,5431,0.17554626,2.4063711,KROGER CO,INDIANAPOLIS,13.850104
4684,1960,0.30523008,2.633163,HOMELAND,OKLAHOMA CITY,4.7517304
4685,2946,0.2615,2.653089,RALEYS,SACRAMENTO,12.861346
4686,2666,0.27000001,3.7344339,LUCKY,SAN DIEGO,9.2293177
4687,1736,0.65799999,3.053571,RALPHS,SAN DIEGO,24.863884
4688,1103,0.336,3.211242,SMITHS FOOD,SALT LAKE CITY,4.8204165
4689,1362,0.139,2.9207051,SAFEWAY,PHOENIX,20.222979
4690,1879,0,3.5859499,FRY'S FOOD STORE,PHOENIX,49.824146
4691,1033,0,3.42788,SMITHS FOOD,PHOENIX,3.8680263
4692,8961,0.035415079,2.7640891,PUBLIX,MIAMI,16.59222
4693,8843,0.1455,2.499604,WINN DIXIE,MIAMI,12.447851
4694,4667,0.28299999,2.3867581,KROGER CO,NASHVILLE,13.370703
4695,2409,0.089906231,2.427978,WINN DIXIE,RALEIGH/GREENSBORO,14.918661
4696,3846,0,2.7956319,FOOD LION,RALEIGH/GREENSBORO,13.481956
4697,717,0,2.651325,PRICE CHOPPER,"ALBANY,NY",9.5515175
4698,4823,0,3.7800119,GIANT FOOD INC,BALTI/WASH,30.083889
4699,3663,0.077223577,3.987169,SAFEWAY,BALTI/WASH,12.031206
4700,1130,0,3.9946899,SUPER FRESH,BALTI/WASH,21.561005
4701,1958,0,3.2655771,KOHLS FOOD STORE,MILWAUKEE,12.971021
4702,5172,0.021044999,2.3859241,WINN DIXIE,NEW ORLEANS,26.952066
4703,2363,0,3.2010159,TOPS MARKETS,BUFFALO/ROCHESTER,16.569225
4704,2724,0.27566665,3.3593979,WEGMANS,BUFFALO/ROCHESTER,6.2492285
4705,1318,0,2.38695,BI LO,CHARLOTTE,8.480031
4706,1580,0,2.5164559,HARRIS TEETER,CHARLOTTE,9.8116388
4707,3428,0.060598478,2.2520421,WINN DIXIE,CHARLOTTE,11.806786
4708,3358,0,3.0357361,FOOD LION,CHARLOTTE,44.964836
4709,2321,0,3.3700991,STOP & SHOP,HARTFORD,18.869818
4710,1384,0,3.1683531,PUBLIX,"JACKSONVILLE,FL",7.8683195
4711,2475,0,2.689697,WINN DIXIE,"JACKSONVILLE,FL",6.8039374
4712,1158,0.33264515,2.621762,FOOD LION,"JACKSONVILLE,FL",5.6991796
4713,5660,0.091998406,2.468375,KROGER CO,LOUISVILLE,21.263664
4714,3042,0.077187136,2.359303,WINN DIXIE,LOUISVILLE,6.998538
4715,3099,0,3.050662,FOOD LION,RICHMOND/NORFOLK,5.6719069
4716,2262,0.036766879,3.492485,NEW FARM FRESH,RICHMOND/NORFOLK,5.8095798
4717,2062,0.0605,2.731329,BIG BEAR,"COLUMBUS,OH",7.3337173
4718,3511,0,2.3867841,KROGER CO,"COLUMBUS,OH",9.308897
4719,1685,0.14992343,2.6836801,HARVEST FOODS,LITTLE ROCK,6.1632428
4720,1150,0,3.694783,DILLON COMPANIES,WICHITA,5.6951928
4721,6735,0.257,2.386785,BI LO,SOUTH CAROLINA,41.002247
4722,3883,0,2.5753281,FOOD LION,SOUTH CAROLINA,5.9296455
4723,3796,0.028665001,2.3753951,WINN DIXIE,SOUTH CAROLINA,7.5045581
4724,4480,0.19850001,2.9444201,PUBLIX,"ORLANDO,FL",8.2456589
4725,3547,0.063705795,2.50578,WINN DIXIE,"ORLANDO,FL",6.5964026
4726,618,0.019345583,2.555016,FOOD LION,"ORLANDO,FL",6.4942045
4727,973,0,3.1408019,P & C FOOD MARKE,SYRACUSE,4.5088944
4728,273,0,2.8571429,PRICE CHOPPER,SYRACUSE,1.2534586
4729,679,0.060340904,3.480118,WEGMANS,SYRACUSE,5.076345
4730,5052,0,2.106492,SHOP N SAVE,NEW ENGLAND (NORTH),1684.4806
4731,9950,0.090000004,3.053266,H E BUTT,SAN ANT/CORPUS CHR,30.846941
4732,8850,0.31400001,2.4075711,BRUNOS,BIRMINGHAM/MONTGOM,18.451046
4733,2684,0.23800001,2.3867359,KROGER,BIRMINGHAM/MONTGOM,13.228286
4734,4859,0.010342427,2.392262,WINN DIXIE,BIRMINGHAM/MONTGOM,21.221151
4735,1616,0.17299999,2.554455,GIANT FOOD STO,HARRISBURG/SCRANTN,18.339861
4736,7439,0,2.696599,A & P,NEW YORK (NEW),39.723972
4737,3549,0.076889336,4.4742179,PATHMARK,NEW YORK (NEW),97.29377
4738,1782,0,4.6313128,WALDBAUMS,NEW YORK (NEW),18.71516
4739,2160,0,3.0481479,FOOD LION,ROANOKE (NEW),31.706236
4740,6842,0.030713877,2.409091,KROGER CO,ROANOKE (NEW),22.061104
4741,16753,0.071500003,2.708112,LUCKY,LOS ANGELES,23.342098
4742,6809,0.35299999,3.0534589,RALPHS,LOS ANGELES,20.923124
4743,6216,0,3.7471039,VONS,LOS ANGELES,9.6647758
4744,6540,0,3.24633,DOMINICK,CHICAGO,23.084307
4745,11824,0,3.2736809,JEWEL,CHICAGO,364.23056
4746,12548,0.73000002,2.3733661,OMNI,CHICAGO,54.088394
4747,7888,0,2.738337,KROGER CO,HOUSTON,21.798885
4748,4589,0.046,3.6509039,RANDALLS,HOUSTON,13.885678
4749,2265,0,3.3280351,GIANT EAGLE,PITTSBURGH,22.01589
4750,2235,0,3.397315,FARMER JACKS,DETROIT,7.1175961
4751,2219,0,3.3857591,KROGER CO,DETROIT,8.5377674
4752,2356,0,3.0870121,STOP N SHOP,CLEVELAND,15.810492
4753,6669,0.44600001,2.653471,NATIONAL SUPER,ST. LOUIS,42.945816
4754,3948,0,3.3199091,SCHNUCK MARKETS,ST. LOUIS,7.565897
4755,3735,0,3.453548,ALBERTSONS,DALLAS/FT. WORTH,11.938424
4756,3528,0.045499999,2.439059,KROGER CO,DALLAS/FT. WORTH,26.320499
4757,2678,0,3.1867061,TOM THUMB,DALLAS/FT. WORTH,27.466002
4758,2930,0.38800001,2.3730381,WINN DIXIE,DALLAS/FT. WORTH,54.562988
4759,1901,0,2.4592321,SHAWS,BOSTON,17.871044
4760,592,0,3.138514,STAR MARKET,BOSTON,5.4518361
4761,3010,0,2.3867109,STOP & SHOP,BOSTON,6.6634307
4762,4433,0.036614835,3.7331381,LUCKY,SAN FRANCISCO,69.457794
4763,3023,0,3.1928549,KASH N KARRY,TAMPA/ST. PETE,13.555508
4764,6299,0.107,3.0554061,PUBLIX,TAMPA/ST. PETE,24.877766
4765,5907,0.045249999,2.6135089,WINN DIXIE,TAMPA/ST. PETE,30.223467
4766,4779,0.058499999,3.3257999,KING SOOPERS INC,DENVER,25.230482
4767,2527,0.072499998,3.672734,ACME MARKET,PHILADELPHIA,16.576029
4768,4312,0,2.567486,KROGER CO,ATLANTA,27.929482
4769,3498,0,2.687536,WINN DIXIE,ATLANTA,207.95332
4770,4099,0.055,2.9887781,KROGER CO,CINCINNATI,48.049763
